timestamp,host,rtt_ms,loss_total,sent_total,avg_rtt_ms,min_rtt_ms,max_rtt_ms
2026-04-09 07:02:10.101,10.45.0.26,37.0,2,386,54.74,9.74,231.0
2026-04-09 07:02:10.242,10.45.0.26,91.3,2,387,54.84,9.74,231.0
2026-04-09 07:02:10.436,10.45.0.26,41.2,2,388,54.8,9.74,231.0
2026-04-09 07:02:10.581,10.45.0.26,192.0,2,389,55.16,9.74,231.0
2026-04-09 07:02:10.876,10.45.0.26,42.4,2,390,55.12,9.74,231.0
2026-04-09 07:02:11.022,10.45.0.26,31.7,2,391,55.06,9.74,231.0
2026-04-09 07:02:11.157,10.45.0.26,61.1,2,392,55.08,9.74,231.0
2026-04-09 07:02:11.323,10.45.0.26,25.7,2,393,55.0,9.74,231.0
2026-04-09 07:02:11.452,10.45.0.26,26.1,2,394,54.93,9.74,231.0
2026-04-09 07:02:11.581,10.45.0.26,36.9,2,395,54.88,9.74,231.0
2026-04-09 07:02:11.722,10.45.0.26,191.0,2,396,55.23,9.74,231.0
2026-04-09 07:02:12.017,10.45.0.26,21.1,2,397,55.14,9.74,231.0
2026-04-09 07:02:12.142,10.45.0.26,31.6,2,398,55.08,9.74,231.0
2026-04-09 07:02:12.276,10.45.0.26,56.2,2,399,55.09,9.74,231.0
2026-04-09 07:02:12.437,10.45.0.26,36.6,2,400,55.04,9.74,231.0
2026-04-09 07:02:12.577,10.45.0.26,15.2,2,401,54.94,9.74,231.0
2026-04-09 07:02:12.696,10.45.0.26,42.5,2,402,54.91,9.74,231.0
2026-04-09 07:02:12.841,10.45.0.26,33.1,2,403,54.85,9.74,231.0
2026-04-09 07:02:12.978,10.45.0.26,55.6,2,404,54.86,9.74,231.0
2026-04-09 07:02:13.136,10.45.0.26,12.3,2,405,54.75,9.74,231.0
2026-04-09 07:02:13.253,10.45.0.26,36.0,2,406,54.7,9.74,231.0
2026-04-09 07:02:13.392,10.45.0.26,36.3,2,407,54.66,9.74,231.0
2026-04-09 07:02:13.532,10.45.0.26,22.0,2,408,54.58,9.74,231.0
2026-04-09 07:02:13.657,10.45.0.26,41.0,2,409,54.54,9.74,231.0
2026-04-09 07:02:13.802,10.45.0.26,52.3,2,410,54.54,9.74,231.0
2026-04-09 07:02:13.957,10.45.0.26,21.8,2,411,54.46,9.74,231.0
2026-04-09 07:02:14.082,10.45.0.26,11.3,2,412,54.35,9.74,231.0
2026-04-09 07:02:14.197,10.45.0.26,40.2,2,413,54.32,9.74,231.0
2026-04-09 07:02:14.341,10.45.0.26,37.8,2,414,54.28,9.74,231.0
2026-04-09 07:02:14.482,10.45.0.26,46.5,2,415,54.26,9.74,231.0
2026-04-09 07:02:14.633,10.45.0.26,79.9,2,416,54.32,9.74,231.0
2026-04-09 07:02:14.817,10.45.0.26,37.5,2,417,54.28,9.74,231.0
2026-04-09 07:02:14.958,10.45.0.26,79.8,2,418,54.34,9.74,231.0
2026-04-09 07:02:15.142,10.45.0.26,35.6,2,419,54.3,9.74,231.0
2026-04-09 07:02:15.281,10.45.0.26,17.4,2,420,54.21,9.74,231.0
2026-04-09 07:02:15.401,10.45.0.26,11.9,2,421,54.11,9.74,231.0
2026-04-09 07:02:15.517,10.45.0.26,57.2,2,422,54.12,9.74,231.0
2026-04-09 07:02:15.677,10.45.0.26,35.7,2,423,54.07,9.74,231.0
2026-04-09 07:02:15.817,10.45.0.26,42.1,2,424,54.04,9.74,231.0
2026-04-09 07:02:15.962,10.45.0.26,53.1,2,425,54.04,9.74,231.0
2026-04-09 07:02:16.118,10.45.0.26,20.5,2,426,53.96,9.74,231.0
2026-04-09 07:02:16.241,10.45.0.26,73.0,2,427,54.01,9.74,231.0
2026-04-09 07:02:16.418,10.45.0.26,40.1,2,428,53.97,9.74,231.0
2026-04-09 07:02:16.561,10.45.0.26,132.0,2,429,54.16,9.74,231.0
2026-04-09 07:02:16.797,10.45.0.26,56.4,2,430,54.16,9.74,231.0
2026-04-09 07:02:16.957,10.45.0.26,56.3,2,431,54.17,9.74,231.0
2026-04-09 07:02:17.116,10.45.0.26,61.7,2,432,54.19,9.74,231.0
2026-04-09 07:02:17.282,10.45.0.26,65.1,2,433,54.21,9.74,231.0
2026-04-09 07:02:17.451,10.45.0.26,22.8,2,434,54.14,9.74,231.0
2026-04-09 07:02:17.578,10.45.0.26,40.4,2,435,54.11,9.74,231.0
2026-04-09 07:02:17.722,10.45.0.26,36.3,2,436,54.07,9.74,231.0
2026-04-09 07:02:17.862,10.45.0.26,10.2,2,437,53.96,9.74,231.0
2026-04-09 07:02:17.976,10.45.0.26,22.6,2,438,53.89,9.74,231.0
2026-04-09 07:02:18.102,10.45.0.26,56.6,2,439,53.9,9.74,231.0
2026-04-09 07:02:18.263,10.45.0.26,15.4,2,440,53.81,9.74,231.0
2026-04-09 07:02:18.382,10.45.0.26,86.8,2,441,53.89,9.74,231.0
2026-04-09 07:02:18.572,10.45.0.26,26.1,2,442,53.82,9.74,231.0
2026-04-09 07:02:18.700,10.45.0.26,53.0,2,443,53.82,9.74,231.0
2026-04-09 07:02:18.856,10.45.0.26,62.5,2,444,53.84,9.74,231.0
2026-04-09 07:02:19.023,10.45.0.26,121.0,2,445,53.99,9.74,231.0
2026-04-09 07:02:19.247,10.45.0.26,191.0,2,446,54.3,9.74,231.0
2026-04-09 07:02:19.542,10.45.0.26,66.6,2,447,54.33,9.74,231.0
2026-04-09 07:02:19.711,10.45.0.26,209.0,2,448,54.67,9.74,231.0
2026-04-09 07:02:20.024,10.45.0.26,35.1,2,449,54.63,9.74,231.0
2026-04-09 07:02:20.162,10.45.0.26,46.9,2,450,54.61,9.74,231.0
2026-04-09 07:02:20.312,10.45.0.26,83.0,2,451,54.68,9.74,231.0
2026-04-09 07:02:20.498,10.45.0.26,30.2,2,452,54.62,9.74,231.0
2026-04-09 07:02:20.632,10.45.0.26,25.9,2,453,54.56,9.74,231.0
2026-04-09 07:02:20.761,10.45.0.26,36.7,2,454,54.52,9.74,231.0
2026-04-09 07:02:20.902,10.45.0.26,26.2,2,455,54.46,9.74,231.0
2026-04-09 07:02:21.031,10.45.0.26,27.3,2,456,54.4,9.74,231.0
2026-04-09 07:02:21.162,10.45.0.26,95.3,2,457,54.49,9.74,231.0
2026-04-09 07:02:21.361,10.45.0.26,53.6,2,458,54.49,9.74,231.0
2026-04-09 07:02:21.519,10.45.0.26,21.5,2,459,54.41,9.74,231.0
2026-04-09 07:02:21.643,10.45.0.26,34.5,2,460,54.37,9.74,231.0
2026-04-09 07:02:21.781,10.45.0.26,22.8,2,461,54.3,9.74,231.0
2026-04-09 07:02:21.907,10.45.0.26,56.0,2,462,54.3,9.74,231.0
2026-04-09 07:02:22.067,10.45.0.26,32.1,2,463,54.26,9.74,231.0
2026-04-09 07:02:22.202,10.45.0.26,45.3,2,464,54.24,9.74,231.0
2026-04-09 07:02:22.352,10.45.0.26,35.3,2,465,54.2,9.74,231.0
2026-04-09 07:02:22.491,10.45.0.26,42.2,2,466,54.17,9.74,231.0
2026-04-09 07:02:22.637,10.45.0.26,20.9,2,467,54.1,9.74,231.0
2026-04-09 07:02:22.762,10.45.0.26,36.8,2,468,54.06,9.74,231.0
2026-04-09 07:02:22.903,10.45.0.26,75.8,2,469,54.11,9.74,231.0
2026-04-09 07:02:23.082,10.45.0.26,46.6,2,470,54.09,9.74,231.0
2026-04-09 07:02:23.232,10.45.0.26,10.9,2,471,54.0,9.74,231.0
2026-04-09 07:02:23.346,10.45.0.26,113.0,2,472,54.13,9.74,231.0
2026-04-09 07:02:23.563,10.45.0.26,156.0,2,473,54.34,9.74,231.0
2026-04-09 07:02:23.822,10.45.0.26,16.5,2,474,54.26,9.74,231.0
2026-04-09 07:02:23.942,10.45.0.26,31.4,2,475,54.21,9.74,231.0
2026-04-09 07:02:24.076,10.45.0.26,224.0,2,476,54.57,9.74,231.0
2026-04-09 07:02:24.403,10.45.0.26,25.7,2,477,54.51,9.74,231.0
2026-04-09 07:02:24.532,10.45.0.26,66.2,2,478,54.54,9.74,231.0
2026-04-09 07:02:24.702,10.45.0.26,72.2,2,479,54.57,9.74,231.0
2026-04-09 07:02:24.878,10.45.0.26,197.0,2,480,54.87,9.74,231.0
2026-04-09 07:02:25.179,10.45.0.26,13.4,2,481,54.78,9.74,231.0
2026-04-09 07:02:25.296,10.45.0.26,42.2,2,482,54.76,9.74,231.0
2026-04-09 07:02:25.441,10.45.0.26,66.4,2,483,54.78,9.74,231.0
2026-04-09 07:02:25.610,10.45.0.26,28.1,2,484,54.73,9.74,231.0
2026-04-09 07:02:25.742,10.45.0.26,50.9,2,485,54.72,9.74,231.0
2026-04-09 07:02:25.896,10.45.0.26,35.7,2,486,54.68,9.74,231.0
2026-04-09 07:02:26.036,10.45.0.26,36.4,2,487,54.64,9.74,231.0
2026-04-09 07:02:26.175,10.45.0.26,184.0,2,488,54.91,9.74,231.0
2026-04-09 07:02:26.463,10.45.0.26,95.2,2,489,54.99,9.74,231.0
2026-04-09 07:02:26.662,10.45.0.26,51.6,2,490,54.98,9.74,231.0
2026-04-09 07:02:26.817,10.45.0.26,36.9,2,491,54.95,9.74,231.0
2026-04-09 07:02:26.958,10.45.0.26,34.8,2,492,54.91,9.74,231.0
2026-04-09 07:02:27.097,10.45.0.26,21.2,2,493,54.84,9.74,231.0
2026-04-09 07:02:27.222,10.45.0.26,20.7,2,494,54.77,9.74,231.0
2026-04-09 07:02:27.347,10.45.0.26,66.0,2,495,54.79,9.74,231.0
2026-04-09 07:02:27.517,10.45.0.26,20.1,2,496,54.72,9.74,231.0
2026-04-09 07:02:27.641,10.45.0.26,16.9,2,497,54.64,9.74,231.0
2026-04-09 07:02:27.762,10.45.0.26,51.7,2,498,54.64,9.74,231.0
2026-04-09 07:02:27.917,10.45.0.26,21.5,2,499,54.57,9.74,231.0
2026-04-09 07:02:28.042,10.45.0.26,36.5,2,500,54.53,9.74,231.0
2026-04-09 07:02:28.182,10.45.0.26,31.0,2,501,54.49,9.74,231.0
2026-04-09 07:02:28.316,10.45.0.26,81.1,2,502,54.54,9.74,231.0
2026-04-09 07:02:28.502,10.45.0.26,51.5,2,503,54.53,9.74,231.0
2026-04-09 07:02:28.657,10.45.0.26,41.6,2,504,54.51,9.74,231.0
2026-04-09 07:02:28.802,10.45.0.26,16.5,2,505,54.43,9.74,231.0
2026-04-09 07:02:28.922,10.45.0.26,26.7,2,506,54.38,9.74,231.0
2026-04-09 07:02:29.052,10.45.0.26,40.5,2,507,54.35,9.74,231.0
2026-04-09 07:02:29.197,10.45.0.26,16.6,2,508,54.28,9.74,231.0
2026-04-09 07:02:29.315,10.45.0.26,33.1,2,509,54.23,9.74,231.0
2026-04-09 07:02:29.452,10.45.0.26,41.4,2,510,54.21,9.74,231.0
2026-04-09 07:02:29.596,10.45.0.26,173.0,2,511,54.44,9.74,231.0
2026-04-09 07:02:29.872,10.45.0.26,146.0,2,512,54.62,9.74,231.0
2026-04-09 07:02:30.122,10.45.0.26,36.1,2,513,54.59,9.74,231.0
2026-04-09 07:02:30.262,10.45.0.26,36.9,2,514,54.55,9.74,231.0
2026-04-09 07:02:30.403,10.45.0.26,10.2,2,515,54.46,9.74,231.0
2026-04-09 07:02:30.517,10.45.0.26,41.4,2,516,54.44,9.74,231.0
2026-04-09 07:02:30.662,10.45.0.26,36.9,2,517,54.41,9.74,231.0
2026-04-09 07:02:30.802,10.45.0.26,26.5,2,518,54.35,9.74,231.0
2026-04-09 07:02:30.932,10.45.0.26,25.6,2,519,54.3,9.74,231.0
2026-04-09 07:02:31.061,10.45.0.26,37.4,2,520,54.26,9.74,231.0
2026-04-09 07:02:31.202,10.45.0.26,58.3,2,521,54.27,9.74,231.0
2026-04-09 07:02:31.364,10.45.0.26,25.4,2,522,54.22,9.74,231.0
2026-04-09 07:02:31.492,10.45.0.26,26.2,2,523,54.16,9.74,231.0
2026-04-09 07:02:31.622,10.45.0.26,30.9,2,524,54.12,9.74,231.0
2026-04-09 07:02:31.756,10.45.0.26,22.3,2,525,54.06,9.74,231.0
2026-04-09 07:02:31.881,10.45.0.26,93.0,2,526,54.13,9.74,231.0
2026-04-09 07:02:32.077,10.45.0.26,31.9,2,527,54.09,9.74,231.0
2026-04-09 07:02:32.212,10.45.0.26,36.4,2,528,54.05,9.74,231.0
2026-04-09 07:02:32.352,10.45.0.26,112.0,2,529,54.16,9.74,231.0
2026-04-09 07:02:32.568,10.45.0.26,36.0,2,530,54.13,9.74,231.0
2026-04-09 07:02:32.707,10.45.0.26,112.0,2,531,54.24,9.74,231.0
2026-04-09 07:02:32.922,10.45.0.26,146.0,2,532,54.41,9.74,231.0
2026-04-09 07:02:33.172,10.45.0.26,186.0,2,533,54.66,9.74,231.0
2026-04-09 07:02:33.462,10.45.0.26,26.9,2,534,54.61,9.74,231.0
2026-04-09 07:02:33.592,10.45.0.26,106.0,2,535,54.7,9.74,231.0
2026-04-09 07:02:33.801,10.45.0.26,17.2,2,536,54.63,9.74,231.0
2026-04-09 07:02:33.922,10.45.0.26,42.2,2,537,54.61,9.74,231.0
2026-04-09 07:02:34.066,10.45.0.26,66.8,2,538,54.63,9.74,231.0
2026-04-09 07:02:34.236,10.45.0.26,104.0,2,539,54.73,9.74,231.0
2026-04-09 07:02:34.443,10.45.0.26,50.6,2,540,54.72,9.74,231.0
2026-04-09 07:02:34.596,10.45.0.26,103.0,2,541,54.81,9.74,231.0
2026-04-09 07:02:34.803,10.45.0.26,71.3,2,542,54.84,9.74,231.0
2026-04-09 07:02:34.977,10.45.0.26,50.8,2,543,54.83,9.74,231.0
2026-04-09 07:02:35.131,10.45.0.26,47.1,2,544,54.82,9.74,231.0
2026-04-09 07:02:35.281,10.45.0.26,26.6,2,545,54.76,9.74,231.0
2026-04-09 07:02:35.411,10.45.0.26,193.0,2,546,55.02,9.74,231.0
2026-04-09 07:02:35.707,10.45.0.26,20.0,2,547,54.95,9.74,231.0
2026-04-09 07:02:35.831,10.45.0.26,43.9,2,548,54.93,9.74,231.0
2026-04-09 07:02:35.978,10.45.0.26,195.0,2,549,55.19,9.74,231.0
2026-04-09 07:02:36.277,10.45.0.26,37.0,2,550,55.16,9.74,231.0
2026-04-09 07:02:36.417,10.45.0.26,56.2,2,551,55.16,9.74,231.0
2026-04-09 07:02:36.577,10.45.0.26,35.8,2,552,55.12,9.74,231.0
2026-04-09 07:02:36.717,10.45.0.26,43.5,2,553,55.1,9.74,231.0
2026-04-09 07:02:36.863,10.45.0.26,35.0,2,554,55.07,9.74,231.0
2026-04-09 07:02:37.001,10.45.0.26,31.6,2,555,55.02,9.74,231.0
2026-04-09 07:02:37.137,10.45.0.26,41.0,2,556,55.0,9.74,231.0
2026-04-09 07:02:37.282,10.45.0.26,18.2,2,557,54.93,9.74,231.0
2026-04-09 07:02:37.403,10.45.0.26,30.8,2,558,54.89,9.74,231.0
2026-04-09 07:02:37.538,10.45.0.26,50.9,2,559,54.88,9.74,231.0
2026-04-09 07:02:37.692,10.45.0.26,26.8,2,560,54.83,9.74,231.0
2026-04-09 07:02:37.822,10.45.0.26,136.0,2,561,54.98,9.74,231.0
2026-04-09 07:02:38.061,10.45.0.26,51.1,2,562,54.97,9.74,231.0
2026-04-09 07:02:38.216,10.45.0.26,17.8,2,563,54.9,9.74,231.0
2026-04-09 07:02:38.338,10.45.0.26,40.8,2,564,54.88,9.74,231.0
2026-04-09 07:02:38.482,10.45.0.26,96.6,2,565,54.95,9.74,231.0
2026-04-09 07:02:38.682,10.45.0.26,25.8,2,566,54.9,9.74,231.0
2026-04-09 07:02:38.811,10.45.0.26,7.09,2,567,54.82,7.09,231.0
2026-04-09 07:02:38.922,10.45.0.26,26.4,2,568,54.77,7.09,231.0
2026-04-09 07:02:39.051,10.45.0.26,26.8,2,569,54.72,7.09,231.0
2026-04-09 07:02:39.181,10.45.0.26,31.9,2,570,54.68,7.09,231.0
2026-04-09 07:02:39.317,10.45.0.26,172.0,2,571,54.88,7.09,231.0
2026-04-09 07:02:39.592,10.45.0.26,41.0,2,572,54.86,7.09,231.0
2026-04-09 07:02:39.736,10.45.0.26,37.7,2,573,54.83,7.09,231.0
2026-04-09 07:02:39.877,10.45.0.26,81.9,2,574,54.88,7.09,231.0
2026-04-09 07:02:40.062,10.45.0.26,15.9,2,575,54.81,7.09,231.0
2026-04-09 07:02:40.182,10.45.0.26,51.0,2,576,54.8,7.09,231.0
2026-04-09 07:02:40.335,10.45.0.26,43.7,2,577,54.78,7.09,231.0
2026-04-09 07:02:40.482,10.45.0.26,27.0,2,578,54.73,7.09,231.0
2026-04-09 07:02:40.612,10.45.0.26,25.8,2,579,54.68,7.09,231.0
2026-04-09 07:02:40.742,10.45.0.26,86.1,2,580,54.74,7.09,231.0
2026-04-09 07:02:40.933,10.45.0.26,24.7,2,581,54.69,7.09,231.0
2026-04-09 07:02:41.061,10.45.0.26,82.3,2,582,54.73,7.09,231.0
2026-04-09 07:02:41.247,10.45.0.26,146.0,2,583,54.89,7.09,231.0
2026-04-09 07:02:41.497,10.45.0.26,51.4,2,584,54.88,7.09,231.0
2026-04-09 07:02:41.652,10.45.0.26,127.0,2,585,55.01,7.09,231.0
2026-04-09 07:02:41.882,10.45.0.26,36.1,2,586,54.98,7.09,231.0
2026-04-09 07:02:42.021,10.45.0.26,37.7,2,587,54.95,7.09,231.0
2026-04-09 07:02:42.163,10.45.0.26,150.0,2,588,55.11,7.09,231.0
2026-04-09 07:02:42.417,10.45.0.26,,3,589,55.11,7.09,231.0
2026-04-09 07:02:44.521,10.45.0.26,33.7,3,590,55.07,7.09,231.0
2026-04-09 07:02:44.658,10.45.0.26,30.7,3,591,55.03,7.09,231.0
2026-04-09 07:02:44.792,10.45.0.26,26.4,3,592,54.98,7.09,231.0
2026-04-09 07:02:44.922,10.45.0.26,141.0,3,593,55.13,7.09,231.0
2026-04-09 07:02:45.167,10.45.0.26,27.2,3,594,55.08,7.09,231.0
